scorer,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3
bodyparts,snout,snout,snout,leftear,leftear,leftear,rightear,rightear,rightear,tailbase,tailbase,tailbase,snout,snout,snout,leftear,leftear,leftear,rightear,rightear,rightear,tailbase,tailbase,tailbase,snout,snout,snout,leftear,leftear,leftear,rightear,rightear,rightear,tailbase,tailbase,tailbase
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
7996,,,0.0,459.783,429.716,0.8799999952316284,456.605,454.182,1.0,483.361,421.882,0.4880000054836273,,,,,,,,,,,,,,,,,,,,,,,,
7997,542.544,528.789,1.0,475.511,428.768,0.5600000023841858,468.43,442.91,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
7998,565.284,523.114,0.8989999890327454,491.702,428.582,0.16699999570846558,494.313,453.413,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
7999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8118,638.255,471.553,1.0,686.345,443.68,0.5609999895095825,696.814,437.73,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8119,637.262,471.33,0.9990000128746033,670.551,427.931,0.9300000071525574,683.171,436.404,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8120,621.701,471.093,1.0,656.063,424.818,0.9990000128746033,668.165,434.255,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8121,614.648,469.253,1.0,655.871,425.075,0.9990000128746033,659.384,430.497,0.9990000128746033,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8122,604.965,467.842,0.9950000047683716,642.419,425.727,0.9940000176429749,645.985,429.057,0.9990000128746033,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8123,592.855,468.754,0.9940000176429749,643.767,426.385,1.0,635.03,414.112,0.9990000128746033,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8124,581.647,466.537,1.0,644.925,425.014,1.0,628.715,405.754,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8125,575.099,469.781,1.0,639.512,424.921,0.9980000257492065,629.024,412.255,0.9990000128746033,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8126,564.229,473.127,0.9990000128746033,624.04,427.352,0.9990000128746033,611.517,413.156,0.9670000076293945,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8131,429.571,468.487,1.0,522.799,389.757,1.0,490.395,424.434,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8132,406.812,470.971,1.0,460.031,389.726,0.9679999947547913,457.21,421.739,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8133,384.388,465.212,1.0,436.489,385.542,0.9800000190734863,438.81,421.649,1.0,626.025,436.192,1.0,,,,,,,,,,,,,,,,,,,,,,,,
8134,367.639,467.699,1.0,404.517,413.286,0.8579999804496765,412.045,422.786,0.9940000176429749,610.946,427.725,0.9990000128746033,,,,,,,,,,,,,,,,,,,,,,,,
8135,348.629,474.904,1.0,389.249,426.538,0.996999979019165,388.089,421.965,0.11699999868869781,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8136,335.516,482.799,1.0,373.688,426.67,0.9480000138282776,374.747,434.886,0.7429999709129333,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8137,318.914,484.847,1.0,356.937,417.821,0.9980000257492065,360.441,437.304,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8138,311.607,482.927,1.0,348.786,423.151,0.9980000257492065,355.738,437.462,1.0,564.364,453.23,0.7929999828338623,,,,,,,,,,,,,,,,,,,,,,,,
8139,298.945,482.164,1.0,339.047,420.501,0.9980000257492065,343.244,436.097,0.9990000128746033,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8140,349.106,427.912,0.23800000548362732,372.241,388.511,0.7609999775886536,325.627,396.271,1.0,538.338,444.873,0.9879999756813049,,,,,,,,,,,,,,,,,,,,,,,,
8141,302.812,483.944,1.0,325.189,418.184,0.9990000128746033,329.665,436.323,0.9940000176429749,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8142,305.882,486.496,0.9940000176429749,330.276,419.666,0.9990000128746033,331.822,430.009,0.984000027179718,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8143,307.987,483.244,0.984000027179718,330.192,421.829,1.0,336.517,397.293,0.9990000128746033,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8144,308.409,485.434,0.9860000014305115,329.535,423.304,0.9990000128746033,338.445,401.876,0.9980000257492065,531.413,453.272,0.2639999985694885,,,,,,,,,,,,,,,,,,,,,,,,
8145,307.979,486.409,1.0,328.976,425.287,1.0,332.832,440.964,0.9810000061988831,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8146,307.835,486.659,0.9980000257492065,328.194,425.69,1.0,332.655,441.708,0.972000002861023,296.179,476.677,0.8510000109672546,,,,,,,,,,,,,,,,,,,,,,,,
8147,309.52,483.4,0.9940000176429749,322.827,420.227,1.0,328.083,430.351,0.9890000224113464,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8148,318.424,484.61,0.9950000047683716,360.475,386.076,0.9139999747276306,323.037,414.292,0.9679999947547913,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8149,317.889,484.771,0.9169999957084656,332.41,411.663,0.9629999995231628,321.207,414.409,0.996999979019165,520.948,443.882,0.9829999804496765,,,,,,,,,,,,,,,,,,,,,,,,
8150,308.209,484.987,1.0,323.446,424.39,0.996999979019165,329.617,402.366,0.9990000128746033,516.083,444.269,0.9890000224113464,,,,,,,,,,,,,,,,,,,,,,,,
8151,305.089,487.36,1.0,322.643,424.549,0.9940000176429749,321.638,413.039,0.9990000128746033,506.699,443.454,0.9750000238418579,,,,,,,,,,,,,,,,,,,,,,,,
8152,301.661,485.642,1.0,324.883,424.365,1.0,329.653,398.23,0.9990000128746033,506.792,460.079,0.6850000023841858,,,,,,,,,,,,,,,,,,,,,,,,
8153,302.44,486.775,0.9990000128746033,325.451,425.389,1.0,330.625,435.864,0.996999979019165,506.385,459.061,0.8169999718666077,,,,,,,,,,,,,,,,,,,,,,,,
8154,302.003,487.176,1.0,329.985,422.681,1.0,331.685,436.425,1.0,513.835,460.505,0.9990000128746033,,,,,,,,,,,,,,,,,,,,,,,,
8155,302.109,477.069,1.0,331.566,424.139,0.9990000128746033,338.961,403.253,0.9980000257492065,515.653,467.169,0.9890000224113464,,,,,,,,,,,,,,,,,,,,,,,,
8156,302.805,469.989,1.0,342.254,409.848,1.0,357.5,386.789,0.996999979019165,507.951,472.515,0.9980000257492065,,,,,,,,,,,,,,,,,,,,,,,,
8157,317.005,471.772,1.0,347.148,405.485,0.9980000257492065,363.763,395.839,0.9200000166893005,507.125,473.838,0.9950000047683716,,,,,,,,,,,,,,,,,,,,,,,,
8158,316.834,467.03,1.0,355.582,397.598,0.9940000176429749,359.359,410.298,0.9990000128746033,515.512,474.505,0.9990000128746033,,,,,,,,,,,,,,,,,,,,,,,,
8159,323.982,466.273,1.0,359.074,387.703,0.9990000128746033,361.336,408.103,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8160,333.514,458.278,0.9959999918937683,364.789,388.646,0.9900000095367432,364.057,390.719,1.0,516.103,475.648,0.9990000128746033,,,,,,,,,,,,,,,,,,,,,,,,
8161,333.465,466.971,0.7519999742507935,366.09,377.65,0.9900000095367432,367.648,391.106,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8162,333.49,457.158,0.9959999918937683,366.803,377.097,0.9769999980926514,364.29,382.292,0.996999979019165,506.857,473.945,0.9980000257492065,,,,,,,,,,,,,,,,,,,,,,,,
8163,326.275,459.087,0.9990000128746033,366.518,377.618,0.9559999704360962,364.212,382.206,0.996999979019165,507.328,473.927,0.996999979019165,,,,,,,,,,,,,,,,,,,,,,,,
8164,324.293,460.946,1.0,365.555,390.606,0.9729999899864197,363.469,381.731,0.9990000128746033,507.057,474.265,0.9919999837875366,,,,,,,,,,,,,,,,,,,,,,,,
8165,323.985,459.866,1.0,365.931,390.42,0.9309999942779541,363.658,382.884,0.9980000257492065,507.381,473.968,0.996999979019165,,,,,,,,,,,,,,,,,,,,,,,,
8166,322.508,458.337,1.0,367.124,394.742,0.9940000176429749,363.469,380.924,0.9990000128746033,506.26,474.286,0.9959999918937683,,,,,,,,,,,,,,,,,,,,,,,,
8167,322.576,460.393,0.9990000128746033,365.307,398.008,0.9959999918937683,355.515,374.128,1.0,505.433,474.647,0.9940000176429749,,,,,,,,,,,,,,,,,,,,,,,,
8168,319.646,467.5,1.0,365.769,404.253,0.9879999756813049,361.203,385.724,0.9980000257492065,503.842,475.159,0.9810000061988831,,,,,,,,,,,,,,,,,,,,,,,,
8169,315.629,478.414,1.0,378.477,381.722,0.9929999709129333,362.671,403.654,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8170,304.025,491.801,1.0,347.876,427.065,0.9990000128746033,338.914,406.209,1.0,507.076,471.45,0.9980000257492065,,,,,,,,,,,,,,,,,,,,,,,,
8171,286.421,499.326,1.0,334.53,437.684,1.0,313.652,411.438,1.0,501.225,468.283,0.9990000128746033,,,,,,,,,,,,,,,,,,,,,,,,
8172,270.633,505.656,1.0,318.282,440.19,0.9990000128746033,292.594,415.123,1.0,485.0,460.626,0.20999999344348907,,,,,,,,,,,,,,,,,,,,,,,,
8173,316.79,452.828,0.8700000047683716,304.558,442.893,0.9990000128746033,279.611,419.496,1.0,482.618,455.187,0.9990000128746033,,,,,,,,,,,,,,,,,,,,,,,,
8174,238.724,505.905,0.9990000128746033,244.059,452.971,0.996999979019165,268.301,420.581,1.0,474.165,445.011,0.6399999856948853,,,,,,,,,,,,,,,,,,,,,,,,
8175,222.074,507.438,1.0,269.083,455.782,0.9980000257492065,258.707,428.527,0.9990000128746033,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8176,212.196,514.64,1.0,252.827,455.052,0.9509999752044678,248.526,436.754,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8177,196.157,506.251,1.0,243.471,451.096,0.9750000238418579,242.325,437.01,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8178,188.951,504.436,0.9990000128746033,234.662,419.49,0.9120000004768372,232.711,443.506,1.0,436.268,445.899,0.9980000257492065,,,,,,,,,,,,,,,,,,,,,,,,
8179,187.846,488.758,0.9309999942779541,244.409,412.794,0.8569999933242798,235.065,435.461,1.0,437.146,452.338,1.0,,,,,,,,,,,,,,,,,,,,,,,,
8180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8196,,,0.0,431.772,217.791,0.9980000257492065,437.637,233.543,0.9940000176429749,391.604,395.57,0.9580000042915344,,,,,,,,,,,,,,,,,,,,,,,,
8197,437.919,188.171,1.0,377.982,211.934,0.27300000190734863,441.958,228.609,0.8560000061988831,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8198,446.702,193.606,0.9980000257492065,404.879,178.935,0.5009999871253967,385.748,204.575,0.6110000014305115,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8199,461.909,185.712,0.9869999885559082,394.45,197.046,0.9919999837875366,396.828,195.545,0.10499999672174454,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8200,467.876,188.132,0.40400001406669617,405.974,191.105,1.0,402.476,211.769,0.9950000047683716,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8201,398.083,203.658,0.28299999237060547,413.379,195.969,0.9959999918937683,404.061,203.059,0.7689999938011169,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8204,483.545,187.554,0.8769999742507935,428.606,198.29,1.0,419.954,219.312,0.6330000162124634,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8211,575.219,133.087,1.0,515.915,148.077,0.9779999852180481,523.664,147.842,0.5879999995231628,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8214,543.044,123.831,1.0,554.957,140.147,0.5350000262260437,545.574,218.557,0.7609999775886536,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8219,573.647,106.023,0.996999979019165,505.812,131.841,0.6679999828338623,507.586,141.679,0.5440000295639038,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8222,563.613,187.502,0.13699999451637268,606.128,195.047,0.9990000128746033,567.143,170.62,0.9990000128746033,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8223,594.133,235.799,0.8569999933242798,595.627,186.356,0.9980000257492065,539.785,140.535,0.2930000126361847,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
